cas_entry,pdb_id,pdb_path,pdb_dir,is_overlap
cas0090,2CLL,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2cll\2cll.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2cll,True
cas0090,2CLM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2clm\2clm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2clm,True
cas0090,2CLO,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2clo\2clo.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2clo,True
cas0090,2J9X,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2j9x\2j9x.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2j9x,True
cas0090,2J9Y,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2j9y\2j9y.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2j9y,False
cas0090,2J9Z,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2j9z\2j9z.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2j9z,False
cas0090,2RH9,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2rh9\2rh9.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2rh9,True
cas0090,2RHG,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2rhg\2rhg.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2rhg,False
cas0090,2TRS,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2trs\2trs.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2trs,False
cas0090,2TSY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2tsy\2tsy.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2tsy,False
cas0090,2TYS,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2tys\2tys.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2tys,False
cas0090,2WSY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2wsy\2wsy.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\2wsy,False
cas0090,3CEP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\3cep\3cep.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\3cep,True
cas0090,3PR2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\3pr2\3pr2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\3pr2,False
cas0090,4HN4,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4hn4\4hn4.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4hn4,True
cas0090,4HPJ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4hpj\4hpj.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4hpj,True
cas0090,4HPX,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4hpx\4hpx.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4hpx,True
cas0090,4HT3,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4ht3\4ht3.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4ht3,True
cas0090,4KKX,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4kkx\4kkx.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4kkx,True
cas0090,4WX2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4wx2\4wx2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4wx2,True
cas0090,4XUG,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4xug\4xug.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4xug,False
cas0090,4Y6G,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4y6g\4y6g.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4y6g,False
cas0090,4ZQC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4zqc\4zqc.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\4zqc,False
cas0090,5BW6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\5bw6\5bw6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\5bw6,False
cas0090,5CGQ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\5cgq\5cgq.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0090\5cgq,False
cas0091,1AQ1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1aq1\1aq1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1aq1,False
cas0091,1B38,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1b38\1b38.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1b38,False
cas0091,1B39,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1b39\1b39.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1b39,False
cas0091,1BUH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1buh\1buh.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1buh,False
cas0091,1CKP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ckp\1ckp.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ckp,False
cas0091,1DI8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1di8\1di8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1di8,False
cas0091,1DM2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1dm2\1dm2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1dm2,False
cas0091,1E1V,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1e1v\1e1v.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1e1v,False
cas0091,1E1X,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1e1x\1e1x.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1e1x,False
cas0091,1E9H,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1e9h\1e9h.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1e9h,False
cas0091,1F5Q,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1f5q\1f5q.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1f5q,False
cas0091,1FIN,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1fin\1fin.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1fin,False
cas0091,1FQ1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1fq1\1fq1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1fq1,False
cas0091,1FVT,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1fvt\1fvt.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1fvt,False
cas0091,1FVV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1fvv\1fvv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1fvv,False
cas0091,1G5S,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1g5s\1g5s.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1g5s,False
cas0091,1GIH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gih\1gih.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gih,False
cas0091,1GII,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gii\1gii.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gii,False
cas0091,1GIJ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gij\1gij.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gij,False
cas0091,1GY3,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gy3\1gy3.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gy3,False
cas0091,1GZ8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gz8\1gz8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1gz8,False
cas0091,1H00,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h00\1h00.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h00,False
cas0091,1H01,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h01\1h01.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h01,False
cas0091,1H07,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h07\1h07.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h07,False
cas0091,1H08,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h08\1h08.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h08,False
cas0091,1H0V,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h0v\1h0v.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h0v,False
cas0091,1H0W,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h0w\1h0w.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h0w,False
cas0091,1H1P,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h1p\1h1p.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h1p,False
cas0091,1H1Q,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h1q\1h1q.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h1q,False
cas0091,1H1R,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h1r\1h1r.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h1r,False
cas0091,1H1S,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h1s\1h1s.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h1s,False
cas0091,1H24,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h24\1h24.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h24,False
cas0091,1H25,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h25\1h25.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h25,False
cas0091,1H26,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h26\1h26.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h26,False
cas0091,1H27,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h27\1h27.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h27,False
cas0091,1H28,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h28\1h28.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1h28,False
cas0091,1HCK,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1hck\1hck.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1hck,False
cas0091,1HCL,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1hcl\1hcl.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1hcl,False
cas0091,1JST,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1jst\1jst.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1jst,False
cas0091,1JSU,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1jsu\1jsu.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1jsu,False
cas0091,1JSV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1jsv\1jsv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1jsv,False
cas0091,1JVP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1jvp\1jvp.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1jvp,False
cas0091,1KE5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke5\1ke5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke5,False
cas0091,1KE6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke6\1ke6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke6,False
cas0091,1KE7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke7\1ke7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke7,False
cas0091,1KE8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke8\1ke8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke8,False
cas0091,1KE9,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke9\1ke9.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ke9,False
cas0091,1OGU,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ogu\1ogu.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ogu,False
cas0091,1OI9,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oi9\1oi9.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oi9,False
cas0091,1OIQ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oiq\1oiq.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oiq,False
cas0091,1OIR,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oir\1oir.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oir,False
cas0091,1OIT,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oit\1oit.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oit,False
cas0091,1OIU,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oiu\1oiu.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oiu,False
cas0091,1OIY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oiy\1oiy.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1oiy,False
cas0091,1OKV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1okv\1okv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1okv,False
cas0091,1OKW,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1okw\1okw.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1okw,False
cas0091,1OL1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ol1\1ol1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ol1,False
cas0091,1OL2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ol2\1ol2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ol2,False
cas0091,1P2A,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1p2a\1p2a.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1p2a,False
cas0091,1P5E,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1p5e\1p5e.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1p5e,False
cas0091,1PF8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pf8\1pf8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pf8,False
cas0091,1PKD,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pkd\1pkd.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pkd,False
cas0091,1PW2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pw2\1pw2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pw2,False
cas0091,1PXI,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxi\1pxi.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxi,False
cas0091,1PXJ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxj\1pxj.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxj,False
cas0091,1PXK,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxk\1pxk.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxk,False
cas0091,1PXL,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxl\1pxl.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxl,False
cas0091,1PXM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxm\1pxm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxm,False
cas0091,1PXN,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxn\1pxn.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxn,False
cas0091,1PXO,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxo\1pxo.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxo,False
cas0091,1PXP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxp\1pxp.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pxp,False
cas0091,1PYE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pye\1pye.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1pye,False
cas0091,1QMZ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1qmz\1qmz.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1qmz,False
cas0091,1R78,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1r78\1r78.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1r78,False
cas0091,1URC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1urc\1urc.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1urc,False
cas0091,1URW,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1urw\1urw.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1urw,False
cas0091,1V1K,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1v1k\1v1k.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1v1k,False
cas0091,1VYW,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1vyw\1vyw.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1vyw,False
cas0091,1VYZ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1vyz\1vyz.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1vyz,False
cas0091,1W0X,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1w0x\1w0x.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1w0x,False
cas0091,1W8C,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1w8c\1w8c.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1w8c,False
cas0091,1W98,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1w98\1w98.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1w98,False
cas0091,1WCC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1wcc\1wcc.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1wcc,False
cas0091,1Y8Y,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1y8y\1y8y.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1y8y,False
cas0091,1Y91,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1y91\1y91.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1y91,False
cas0091,1YKR,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ykr\1ykr.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\1ykr,False
cas0091,2A0C,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2a0c\2a0c.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2a0c,False
cas0091,2A4L,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2a4l\2a4l.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2a4l,False
cas0091,2B52,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2b52\2b52.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2b52,False
cas0091,2B53,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2b53\2b53.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2b53,False
cas0091,2B54,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2b54\2b54.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2b54,False
cas0091,2B55,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2b55\2b55.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2b55,False
cas0091,2BHE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bhe\2bhe.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bhe,False
cas0091,2BHH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bhh\2bhh.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bhh,False
cas0091,2BKZ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bkz\2bkz.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bkz,False
cas0091,2BPM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bpm\2bpm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bpm,False
cas0091,2BTR,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2btr\2btr.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2btr,False
cas0091,2BTS,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bts\2bts.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2bts,False
cas0091,2C4G,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c4g\2c4g.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c4g,False
cas0091,2C5N,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5n\2c5n.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5n,False
cas0091,2C5O,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5o\2c5o.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5o,False
cas0091,2C5V,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5v\2c5v.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5v,False
cas0091,2C5X,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5x\2c5x.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5x,False
cas0091,2C5Y,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5y\2c5y.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c5y,False
cas0091,2C68,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c68\2c68.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c68,False
cas0091,2C69,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c69\2c69.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c69,False
cas0091,2C6I,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6i\2c6i.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6i,False
cas0091,2C6K,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6k\2c6k.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6k,False
cas0091,2C6L,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6l\2c6l.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6l,False
cas0091,2C6M,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6m\2c6m.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6m,False
cas0091,2C6O,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6o\2c6o.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6o,False
cas0091,2C6T,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6t\2c6t.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2c6t,False
cas0091,2CCH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2cch\2cch.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2cch,False
cas0091,2CCI,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2cci\2cci.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0091\2cci,False
